tweet_id;text;task1;task2;ID
1132298120472272897;@tagesschau Eine widerliche Verlogenheit des Herren Herrmann! Man kann zwar #Kippa tragen, aber wenn die Kameras au… https://t.co/5lT4p3aUnB;NOT;NONE;hasoc_2020_de_1748
1132712970692255745;@MzudemOffiziell Willkommen zurück??;NOT;NONE;hasoc_2020_de_365
1130919305972002821;@KevinNeuwirth über wen man keine Witze mehr machen darf, der ist wirklich am Arsch;NOT;NONE;hasoc_2020_de_2595
1134005013485932545;Ich würde uns so hassen wenn ich mit uns im Abteil sitzen würde;NOT;NONE;hasoc_2020_de_370
1125873302394818562;@csu_bt Was soll der Scheiss?;NOT;NONE;hasoc_2020_de_27
1133810200635412482;RT @InDampf: @NanuNan32440900 @Chinationalist9 Diebe = Hände ab, Scheidung/ Fremdgehen = Steinigung, Hassrede gegen Islam = Köpfen, Homosex…;NOT;NONE;hasoc_2020_de_2497
1125188238325493761;@davescustomxxx @HeideeNytes @BellaInksClips Das ist ja mal geil wie sie dir dein geilen arsch versohlt;HOF;PRFN;hasoc_2020_de_1142
1131540750821466113;"@WELTnews Die Merkel soll ""Flinten-Uschi"" rausschmeissen, dann wird alles wieder vernünftig geregelt!!";NOT;NONE;hasoc_2020_de_2401
1127661229336559618;@welt Eine deutsche Frau, die von einem für sie traumatisch empfundenen Erlebnis berichtet. Was will man mit solchen Nachrichten bezwecken?;NOT;NONE;hasoc_2020_de_1373
1131607519938449408;"Ich hab die Fahrschule letzte Zeit echt vernachlässigt (hatte aber den Kopf auch mit anderem voll) 

Also gehts heu… https://t.co/GwaAdsSXGV";NOT;NONE;hasoc_2020_de_1817
1129955593316425728;@tagesschau Meine Fresse, was für ein Theater;HOF;PRFN;hasoc_2020_de_3357
1134148651616546817;Frau Merkel, handeln Sie! https://t.co/lv959vDff5;NOT;NONE;hasoc_2020_de_93
1133633473636384769;@Museumsdoerfer @SPIEGELONLINE Natürlich wird Merkel den kleinen Weber fallenlassen wie eine heiße Kartoffel, sobal… https://t.co/YOVvhCUprQ;HOF;OFFN;hasoc_2020_de_3153
1127680275658551296;RT @sensusnoctis: @lostboislim fass an ihr arsch und du drippst;HOF;PRFN;hasoc_2020_de_1041
1128405214963412993;"RT @LoveBeatsHB: Aber die Linken mimimimi !!!1!!!

#AfD #noAfD #NazisRaus #FCKAFD https://t.co/OssMdaaucG";HOF;HATE;hasoc_2020_de_1736
1131154065348550657;@franz_salzmann @tagesschau Als Minister benötigt man halt noch nicht mal einen Schulabschluss und Ahnung von dem A… https://t.co/AqXiFaIAqD;NOT;NONE;hasoc_2020_de_2598
1125458909362307073;"Wenn Politiker Politik für den Arsch machen
https://t.co/ZJ9Z9Rnopw https://t.co/EJAPKYaAtl";HOF;HATE;hasoc_2020_de_2705
1128626259007660032;"Daniel+Kermit &gt; Red+Andy";NOT;NONE;hasoc_2020_de_381
1132980013643509762;@DerTheooo Aber Torwart auf offchem ist auch scheisse;HOF;PRFN;hasoc_2020_de_1880
1127578274400538624;@Rockstarleben Es ist schon viel besser als früher 😅☝️;NOT;NONE;hasoc_2020_de_1
1131252040083095553;RT @Linksfunk: @RosamWolfgang Jener Politiker der dieses Chaos wesentlich mitverursacht hat, soll jetzt auch noch mit einer ÖVP Alleinregie…;NOT;NONE;hasoc_2020_de_1123
1124378838342021124;@lola_barista okaaaay ich trau mich das jetzt einfach mal :D https://t.co/I5nYbS4Fjw;NOT;NONE;hasoc_2020_de_2115
1130129526892244992;@ThcAltan du bist ein fauler sack, zieh es doch einfach durch;HOF;OFFN;hasoc_2020_de_2323
1131878413260742661;"😍🔥 Extrem alte Oma Moni zeigt hift ihrem Stief Enkel mit ersten Arsch Fick 😘👌

https://t.co/eoDHsFHI4o

#NSFW #RT… https://t.co/F1pZMSbFX8";HOF;PRFN;hasoc_2020_de_2533
1132993854838321154;RT @K_Wehnemann: @Thomas_Bareiss Und deswegen haben die Grünen sich verdoppelt? Weil die Leute gegen CO2-Steuer sind?;NOT;NONE;hasoc_2020_de_908
1130730017015697408;Erst wenn der Mensch seine eigene Scheiße fressen muss, passiert was. Mich macht die derzeitige (nicht erst seit ge… https://t.co/qJTwbLjJr5;HOF;PRFN;hasoc_2020_de_3395
1128579375073460224;Deutsche plata o plomo https://t.co/n6hNyUjYOR;NOT;NONE;hasoc_2020_de_1479
1131362312558825473;RT @banana_fishxx: Angel Gabriel✨ https://t.co/BxoBej7PIc;NOT;NONE;hasoc_2020_de_423
1127501598308098049;Frankfurt-Helden versteigern ihre getragenen und signierten Europa League-Trikots für die Deutsche Sporthilfe / Die… https://t.co/kx1nhPJHmY;NOT;NONE;hasoc_2020_de_1898
1131631523948572672;Die @Tagesschau hat die Endphase das Wahlkampfs eröffnet.;NOT;NONE;hasoc_2020_de_1055
1134541414610718721;@EthopianM Zu geiler arsch;HOF;PRFN;hasoc_2020_de_3432
1129492714100318213;@kaufmannskrimis Absolut. Dieses kleinbürgerliche Imponiergehabe. Es ist so einfach.;NOT;NONE;hasoc_2020_de_2628
1124254594652090368;@yooli_derechte @triplepsn @MontanaBlack Lösch dich Hurensohn!;HOF;PRFN;hasoc_2020_de_2013
1130198846175424513;@HeikoMaas Naja mit linken hatten wir auch schon Pech #Honecker;NOT;NONE;hasoc_2020_de_2090
1127850199508975617;Mussolini einfach unhatebar;HOF;PRFN;hasoc_2020_de_1676
1127184743794188288;RT @OnkommD: Hey ihr people vom #abi2019 - wisst ihr schon genau, wie euer Leben nach dem Abi jetzt weitergeht? Haut mal raus https://t.co/…;NOT;NONE;hasoc_2020_de_2599
1124526960154238976;RT @oxensepp: @katjakipping Also Katja, ich wäre eher dafür, erstmal die Linke, genauer gesagt die SED zu enteignen. Wo habt ihr denn die K…;NOT;NONE;hasoc_2020_de_1108
1125098345997983744;RT @MWinteron: So, wie die Merkel - Regierung, incl. des größten Teils der sog. Opposition, Deutschland in die Scheiße geritten hat, müßte…;HOF;HATE;hasoc_2020_de_2757
1126757562357915648;"OTS: KfW / KfW-ifo-Mittelstandsbarometer: Mittelständisches Geschäftsklima ... #tradesfeed -&gt; https://t.co/RWqfcilvbP";NOT;NONE;hasoc_2020_de_2124
1126766680774856704;Totale Unterwerfung – Dahlia Sky wird von einem Fremden in den Arsch gefickt! – Grobe Rollenspiele Fantasy Sex mit… https://t.co/YTOJ1GgsPI;HOF;PRFN;hasoc_2020_de_1172
1133384273258532867;"@Domtendo Diesen Scheiß fixen

https://t.co/IN8JU2Ww5j";NOT;NONE;hasoc_2020_de_1759
1133842610005663744;Die haben arsenal halt einfach gebummst;HOF;PRFN;hasoc_2020_de_3364
1128715652200652802;Ach du Scheisse, wie peinlich! Hätte sie mal die Haare zusammen gebunden, dann würde sie was sehen🙄 #dasperfektedinner;NOT;NONE;hasoc_2020_de_3031
1133354669873541125;"RT @LukasDerRapper: Ich bin einfach mal im Intro bei Gewitter im Kopf 

NICE 💚💚

https://t.co/DjANWb7Dyk";NOT;NONE;hasoc_2020_de_3129
1133345547249770497;Benjamin Schulz -  https://t.co/PkoQhBOaZy;NOT;NONE;hasoc_2020_de_189
1131260525185253376;"Jessd sssollte Frau Tssservakis doch mal nach ihrer Sstzunge sssehen lassen.
Das tststss wird ja immer schlimmer .… https://t.co/ypv4q1sNoM";NOT;NONE;hasoc_2020_de_1978
1130825324181303296;RT @nutellaflxke: liebeskummer ist so eine dumme drecksscheiße ich hab‘ so keine lust mehr;HOF;PRFN;hasoc_2020_de_2349
1131177285002911747;@AliCologne @gamergateblogde Islam ist ein Krebsgeschwür, das sich mithilfe der linken Politiker in Deutschland ausbreitet.;HOF;HATE;hasoc_2020_de_1197
1127485567678189568;RT @RealSHIRA: Grüne Heuchler https://t.co/OEUUxedlRM;HOF;HATE;hasoc_2020_de_2081
1125117027436384262;"RT @_Naschkatze86_: Paradoxe deutsche Wörter : 

- Gefrierbrand 
- Holzeisenbahn 
- Wahlpflichtfach 
- Doppelhaushälfe 
- Selbsthilfegruppe";NOT;NONE;hasoc_2020_de_1819
1123980522034737161;@cem_oezdemir @ConstSchreiber Grüne Ökonazis raus;HOF;HATE;hasoc_2020_de_528
1132546100307660806;@IonBlackOut @NomadeX2 @SawsanChebli Sie ist einfach blond, das ist alles!;HOF;OFFN;hasoc_2020_de_1278
1126076097001676802;Manchen Leuten haben sie echt heftig ins Hirn geschissen (P. H. Allee) https://t.co/faMRdIqWij;HOF;PRFN;hasoc_2020_de_547
1123814595381145603;RT @AngelaUlrichrbb: Wir müssen schneller werden gegen die Terroristen, sagt #Merkel bei Treffen mit #G5Sahel-Präsidenten. #BurkinaFaso. Mo…;NOT;NONE;hasoc_2020_de_134
1125430752974450688;"Hab mich jetzt auch als Trombozytenspender eintragen lassen!
Bald hat die ganze Welt Bazi-DNA °^°";NOT;NONE;hasoc_2020_de_2654
1130034353940119554;@Miiiaa_C Schöner arsch;HOF;PRFN;hasoc_2020_de_3376
1128401402345115648;RT @Lu41598225: #frontal21 Es ist unglaublich, dass das Kopftuch, das ein eindeutiges Unterdrückungsmerkmal von Frauen darstellt, bei einem…;NOT;NONE;hasoc_2020_de_1797
1130851798623739905;"@timolammert Keine Tribüne -&gt; kein Ground 🤷🏻‍♂️";NOT;NONE;hasoc_2020_de_2225
1133398294820982784;@biermitdir Gamescom einfach für die ganzen anime jungfrauen;NOT;NONE;hasoc_2020_de_3285
1124791234890014720;@SPORT1_Dopa @SPORT1 Es fehlt einfach ein Tuchel oder ein Nagelsmann dann schneiß den Aki raus irgendwie ist er auch nicht mehr der richtige;NOT;NONE;hasoc_2020_de_2770
1129348736231124993;die burger sehen aus wie ein göt und ich krieg dieses bild nichtmehr aus meinem kopf;NOT;NONE;hasoc_2020_de_561
1129642152970137600;@Schimpf_Bot Schnauze du Hurensohn amk;HOF;PRFN;hasoc_2020_de_3207
1131750512154615810;asiaticas peludas gratis deutsche 18 porno deutsche porno f porno gratis abspritzen https://t.co/vYle3Pa2Ll;NOT;NONE;hasoc_2020_de_737
1133149023131578368;RT @l_sauerwald: Man könnte sich auch über die Wahlergebnisse von Nazis echauffieren. Aber was weiß ich schon. #Europawahl2019 https://t.co…;NOT;NONE;hasoc_2020_de_10
1129124563256774657;RT @DrDavidBerger: Deutsche in der Minderheit an deutschen Schulen – Ministerin hilflos https://t.co/5nzX39B27a via @DrDavidBerger;NOT;NONE;hasoc_2020_de_1816
1127895049193148418;"Rekomen username &gt; @cigsafterimsak.";NOT;NONE;hasoc_2020_de_3016
1128575428208267264;RT @FatalityBaerlis: @fladdermues @Fern_Schreiber @tibhubay Nanu? Noch kein Linker oder Antifant vorstellig gewesen, der panisch auf der Ta…;NOT;NONE;hasoc_2020_de_689
1129099296794730496;Hört ihr das HA!!!! ?😂;NOT;NONE;hasoc_2020_de_15
1128278081406427136;@_fakuum Die ist dumm das könnte ein Grund sein;NOT;NONE;hasoc_2020_de_102
1132960543671803905;"Ist eigentlich Frau Merkel noch im Amt? 🤔

#EUWahl2019";NOT;NONE;hasoc_2020_de_512
1132783103678664704;Linke Aktivisten - die geduldeten Verbrecher https://t.co/Cpq8VT9qR9;HOF;HATE;hasoc_2020_de_2478
1129458345994313729;@Die_Gruenen Jetzt müssten die Grünen Politiker nurnoch zu ihren ursprünglichen Grundwerten zurückkehren, dann wäre… https://t.co/cEB3luyLlq;NOT;NONE;hasoc_2020_de_2089
1128726121174962176;Was geht ab ihr Pisser, warum interagiert man mit mir, wenn man Stress sucht aber jeden anderen scheiß den ich poste, wird gekonnt ignoriert;HOF;PRFN;hasoc_2020_de_2187
1129474800261488640;Meine scheiß MANDELN JUNGE;NOT;NONE;hasoc_2020_de_3329
1134059723962159104;RT @GioRap90: noch nie in meinem Leben herrentag mit Alkohol zelebriert, bin doch kein hurensohn;NOT;NONE;hasoc_2020_de_2709
1130899181701337088;schwarze deutsche frauen porno haarige geile omas geile omavotze putas peruanas gratis https://t.co/iz55Vq6sNJ;HOF;PRFN;hasoc_2020_de_3450
1134366541494005765;RT @ZDFheute: Klimaforscher Ottmar Edenhofer vom @PIK_Klima fordert, Deutschland müsse seine #CO2-Emissionen in den Griff bekommen. https:/…;NOT;NONE;hasoc_2020_de_1822
1127340956452380672;RT @tagesschau: Wahl in Istanbul: Imamoglu - ein Konkurrent für Erdogan https://t.co/XGEwan73NV #Türkei #Imamoglu;NOT;NONE;hasoc_2020_de_3172
1125729605548224512;@tagesschau Der käme ja in die DDR!;NOT;NONE;hasoc_2020_de_1728
1131613459060350976;@Pavle_HD @ToasterMatthi Am Arsch der Welt ist noch geiler. Da muss man fast keine Menschen sehen.;NOT;NONE;hasoc_2020_de_3250
1127547844691484673;@DieserButzi @wineslvt halt die fresse;HOF;PRFN;hasoc_2020_de_3234
1124207559718707200;@Zaubermaus57 Kopf hoch, das wird schon 👍❤️🍀🌷!;NOT;NONE;hasoc_2020_de_243
1125409089390034946;"Imam warnt den Westen: „Hört auf uns. Wir gemäßigten Moslems können Euch bald nicht mehr helfen“

https://t.co/LuGGNvU3kA";NOT;NONE;hasoc_2020_de_701
1124930619967004673;@ofdarkhumor Mal den teufel nicht an die wand 😂;NOT;NONE;hasoc_2020_de_2504
1126123001907433477;@talita_kum76 Man ist nur so lange dumm, bis man merkt, dass die anderen auch nicht schlauer sind.;NOT;NONE;hasoc_2020_de_3062
1134152753612283906;"@OStirboeck ...wie ist es eigentlich mit den Linken, Grünen und Sozialen Populisten, die enteignen, einschränken und ""regulieren"" wollen?";NOT;NONE;hasoc_2020_de_1152
1128998478309449728;"RT @realHerrSammy: 🔔 MK-HOSTING ---&gt; V E R L O S U N G 🔔

🎁 1x #ROOTSERVER
🎁 2 Kerne, 3 GB RAM, 50 GB HDD Festplatten Speicher
🎁 LAUFZEIT:…";NOT;NONE;hasoc_2020_de_360
1126875636172193793;RT @MarleneSchfer1: In der Hölle sorgen die Linken für die Ordnung, vegane Grüne für die Küche und Merkel für den Humor. Der Satan selbst i…;HOF;HATE;hasoc_2020_de_2454
1133342913230974976;RT @DominaKristin: Die #Erziehung einer #Zofe im #Nylonkittel mit Schlägen auf den nackten Arsch bewirkt erstaunliche #Wunder. #Brav wie ei…;HOF;PRFN;hasoc_2020_de_2948
1130316815178117120;RT @l800mph: Deutsche Flagged Trump, Kushner for Money Laundering: Report https://t.co/bA76a793lm;NOT;NONE;hasoc_2020_de_834
1132702187153502208;"RT @BStarkimarm: Putzig, wenn sich Leute echauffieren, daß @DiePARTEI gewählt wird.

DANN MACHT SIE HALT ÜBERFLÜSSIG, INDEM IHR NICHT MEHR…";NOT;NONE;hasoc_2020_de_1666
1124987167602872321;"RT @Ungebeten1: Der ""Bundesfrauenrat"" der Grünen...
Sicher, dass das alles Frauen sind? https://t.co/AkTsWsYcWj";NOT;NONE;hasoc_2020_de_738
1129350653053161473;"RT @froschdomse: ""Lass das liegen Mia-Marie! Das ist Müll!""

""Das ist Müll und da ist ein Mülleimer!"" sprach die kleine Mia-Marie vor dem K…";NOT;NONE;hasoc_2020_de_765
1127227815122874369;@bundeswehrInfo Zum Glück bin ich da schon lange raus und muss diesen Schwachsinn nicht mehr ertragen. Es gab mal e… https://t.co/PbWylaG8V9;NOT;NONE;hasoc_2020_de_906
1126795055212179456;RT @Kristin_Brinker: Die Zukunft #Berlin|s wird von #Linken und #Grünen auf dem Altar kurzfristiger Wählerstimmen geopfert. #StarkeSchulden…;NOT;NONE;hasoc_2020_de_183
1129784356665479169;@OrenIShiKiddo @profraika und ich sage Ihm er wird sich Irren. Warum? Weil sich nur wenige deutsche Frauen auf Nege… https://t.co/lFHvK5eJk2;HOF;HATE;hasoc_2020_de_399
1124372110678401025;"@NinaL1999 FICK DICH DOCH EINFACH D';";HOF;PRFN;hasoc_2020_de_1433
1131280745908064257;"@jesus_frank So ist es.

Aber da es eine Grüne von sich gab u noch dazu gegen Deutsche, wird es beklatscht.";NOT;NONE;hasoc_2020_de_470
1129439836518211584;Die haben echt noch keine Ahnung was sie erwartet... #dasperfekteDinner;NOT;NONE;hasoc_2020_de_2353
1129850429515403264;Du dumme hässliche kleine schlampe alter;HOF;PRFN;hasoc_2020_de_3107
1134372400924188672;"RT @SPIEGELONLINE: Die Präsidentin der ""Harvard Alumni Association"" bedankte sich bei #Merkel nach ihrer umjubelten Rede – und sagt dann nu…";NOT;NONE;hasoc_2020_de_404
1129466898159198209;Willkommen zurück @MzudemOffiziell;NOT;NONE;hasoc_2020_de_2155
1127703377884921856;twitter lass mich gif posten du arsch;HOF;PRFN;hasoc_2020_de_1869
1124324211693182976;RT @Hagen_Rether: Dem weißen Mann geht der Arsch auf Grundeis, weil er merkt, dass er langsam in die Unterzahl kommt. So viel Grundeis gibt…;NOT;NONE;hasoc_2020_de_998
1131974655756124160;@MBU1959 Schon, aber letztendlich sind es die Hassprediger an der Spitze, die das Fußvolk aka Stimmvieh verhetzen und für dumm verkaufen.;NOT;NONE;hasoc_2020_de_936
1124986785912770560;"RT @Maulwerker1: @NetReaper @MiataMuc @Kachelmann Die Grünen können nix, aber auch gaaarrrrnix 🤢

https://t.co/zhwCBxFIQQ";NOT;NONE;hasoc_2020_de_1017
1133100503418703874;@iParaadox Das ist einfach anders;NOT;NONE;hasoc_2020_de_1592
1128631866758762497;RT @krippmarie: Innenminister Matteo Salvini hatte während einer linken Störaktion im EU-Wahlkampf genug von den Faxen der linken Demonstra…;NOT;NONE;hasoc_2020_de_1528
1133062641444950021;"RT @TuncayOezdamar: “Regulierung von Meinungsäußerungen”
Wir Türken kennen das irgendwoher.  https://t.co/CYF8JG3jK9";NOT;NONE;hasoc_2020_de_3411
1127083413620576256;RT @333Goltz: @AndreaSchlegel3 das stimmt,  das ist auffällig bei den linken Gruppen  RAF Antifa,  Morde Brandstiftungen  usw und den neuen…;NOT;NONE;hasoc_2020_de_1016
1130149630187061252;"RT @haraldlaatsch: #Strache verspricht einer Frau im kurzen Rock, in freudiger Erwartung die Welt.

#Merkel verursacht dutzende Tote, 100e…";NOT;NONE;hasoc_2020_de_598
1133766537930842112;@LPSebo haahahaha cüüüüüs das ist einfach mehr als dokkan damals bei Phy SV;NOT;NONE;hasoc_2020_de_3158
1125992638728101888;RT @maternus: Das werfe ich Frau Merkel und ihrer Claque am meisten vor: daß sie unser Land für kriminelle, fanatische und unverschämte Mig…;HOF;HATE;hasoc_2020_de_1764
1129843605387042816;@ZDFheute Ich fordere das die Merkel zurücktritt, und in ein islamisches Land auswandert.;NOT;NONE;hasoc_2020_de_87
1126762289304981505;@morgenpost Und nicht alle Grünen brauchen Freigang.;NOT;NONE;hasoc_2020_de_2236
1134334220212609024;"RT @EventyrJ: @maxotte_says Mit der Einladung der alten
#FDJ-Fuchtel 🤯#Merkel🤕,
der schädlichsten Frau Europas,
ist nun #Harvard zu einer
""…";HOF;OFFN;hasoc_2020_de_3308
1134105102128701440;Ohne Radtour ist so ein Eisbecher einfach zu groß. Ich hätte noch ein paar Mitesser gebraucht. Jetzt geht es halt zurück;NOT;NONE;hasoc_2020_de_1749
1132906407802671104;"RT -&gt; IHelzer_:https://t.co/2AfIFnxX8i";NOT;NONE;hasoc_2020_de_1246
1133063048292392960;@Thomas_Bareiss @NiemaMovassat Als ob Politiker ihr eigenes geld verdienen würden lul ihr lebt von meinem ... Und w… https://t.co/OVpuMA6rHu;NOT;NONE;hasoc_2020_de_265
1126058615125741568;Was für ein scheiß Wetter https://t.co/oEdcv0tbu9;HOF;PRFN;hasoc_2020_de_2800
1134569868769071106;RT @mehlprinzessin: Ich seh schon wieder so viel zum Thema Kopftuch. Deutschland in deinen Medien werden Frauen 24/7 sexualisiert und als L…;NOT;NONE;hasoc_2020_de_3354
1132729252992962560;"Ist tinder eig useful oder komplett fürn arsch? 

Frag für nen Freund";NOT;NONE;hasoc_2020_de_808
1128902718146449408;"@tagesschau @WDR Seehofer Pläne taugen nichts.
Man sollte zuerst Seehofer und Merkel abschieben.
Danach kann man in… https://t.co/KfjgnMPHYb";HOF;OFFN;hasoc_2020_de_876
1126355144042524673;"Frauen:
Wir wollen das Patriarchat stürzen und ein Ende der chauvinistischen Rollenbilder!

Ebenfalls Frauen:
Du bi… https://t.co/7cY18q7YPr";NOT;NONE;hasoc_2020_de_696
1125770680367185921;@Monitorex_fotos @maximariegoldt so ein scheiß, erst nehmen uns die Autos die Straßen und jetzt sollen wir nach ein… https://t.co/Ko8Lka6T1R;NOT;NONE;hasoc_2020_de_508
1129839364958248961;RT @Herr_Wirt: Lange nichts mehr von ihr gehört, insbesondere nicht, als Kollektiv-Kevin die DDR herbeiredete. Jetzt aber meldet sie sich e…;NOT;NONE;hasoc_2020_de_1745
1133782702765817856;"Bewege deinen Arsch endlich her! - Bigfoot 3.0

https://t.co/zWtmr2zrUJ";HOF;PRFN;hasoc_2020_de_1601
1134381125093212160;RT @amkrpinfo: fav und retweete einfach, wenn du da bist.;NOT;NONE;hasoc_2020_de_2859
1127887306512326657;Mir sind jetzt schon 4 Laufgruppen entgegen gekommen, ich möchte auch so was würde mehr bock machen zusammen;NOT;NONE;hasoc_2020_de_953
1127855958292668416;@ChristianHelms Dumm hat seine Aufgabe tatsächlich noch erledigt bekommen. Aber ich habe die Dummheit von Dümmer mal wieder unterschätzt.;NOT;NONE;hasoc_2020_de_3307
1129483092400304128;Was soll er denn machen der Bub? Sebastian ist da einfach so reingeraten.;NOT;NONE;hasoc_2020_de_940
1124966720354045952;@tagesschau Hoffentlich bald;NOT;NONE;hasoc_2020_de_207
1134075947550990336;RT @BigDaddyTom143: @Vor8Viertel @Dealo_RU Jaa alles was er macht ist ein Hurensohn;HOF;PRFN;hasoc_2020_de_377
1124391953926381568;"niemand:

Personen im Kdrama zu der Person mit  der sie so oder so am Ende zusammen kommen: ""O mG dU bisT sO duMm w… https://t.co/jIjoOhqGqG";NOT;NONE;hasoc_2020_de_2002
1133121160374304768;RT @pikachumagbier: Ich will meinen arsch ficken https://t.co/IV5sYYYiM2;HOF;PRFN;hasoc_2020_de_2591
1124251792840318976;@annalist Diente nur zur Verdeutlichung. Wenn Sorgearbeit mitgezählt wird, gibt es bestimmt schon wieder mehr Leute… https://t.co/6tKK1Ha1nX;NOT;NONE;hasoc_2020_de_2394
1133055192365187072;RT @christophaviv: @beyenburgerin @IreneKellner @Saefken Merkels Mädchen;NOT;NONE;hasoc_2020_de_237
1125484633037201414;@CharlotteMacht @florianklenk @heutejournal @_vanessavu Einmal die Linken, dann die Rechten, dann wieder die Linken usw usw;NOT;NONE;hasoc_2020_de_1370
1130941548340961280;RT @bodoramelow: Ich kann es einfach nicht glauben! Seifenkistenrennen absagen für Kinder und Nazis marschieren lassen?  Mehr Platz für Kin…;NOT;NONE;hasoc_2020_de_1132
1133438081959440384;"RT @SPIEGEL_Wissen: Welterbe Selous-Reservat: ""1500 Quadratkilometer sollen abgeholzt werden - da passen mehrere deutsche Nationalparks rei…";NOT;NONE;hasoc_2020_de_1071
1126045453404053505;RT @joleffers: Pack die Badehose ein: Heute vor 112 Jahren eröffnete das Berliner Strandbad Wannsee (aus dem @einestages-Archiv) https://t.…;NOT;NONE;hasoc_2020_de_253
1126182087059488768;RT @AndreasAndy3131: Türkei: »Erdogan wird noch schwächer dastehen« (https://t.co/tmQKDtRvsw) https://t.co/sGKLbovuqt;NOT;NONE;hasoc_2020_de_270
1126193009039683586;Genauso lehrt es der Islam, warum also die Aufregung. Da muss man einfach nur konseq. vorgehen. Hier bleiben darf n… https://t.co/gVMUoGkEQk;NOT;NONE;hasoc_2020_de_1429
1129820733868335104;Oh ne, Barbara Schöneurgghhh macht den scheiß immer noch? fml;HOF;PRFN;hasoc_2020_de_573
1131674108721324032;@verblasste Merle ich sehe einfach SO EDGY aus;NOT;NONE;hasoc_2020_de_2904
1128424009647812608;RT @NHausfrauen: https://t.co/hvoKCVZLsW Sahne Arsch https://t.co/scGspzc7nm;HOF;PRFN;hasoc_2020_de_2985
1124246117942812674;RT @wtrappmann: @HeikoMaas Als ein deutscher Journalist im venezuelanischen Knst saß, hat das den Herrn Maas nicht sehr interessiert. Es is…;NOT;NONE;hasoc_2020_de_2456
1133749400004640768;@OmarHedeya @e_bo30 @SawsanChebli Kommen Sie nicht mit dem Opfermythos. Sie waren Alliierte der Nazis.;NOT;NONE;hasoc_2020_de_1979
1131126462617137153;@tantepiep Bring mich nicht auf dumme Ideen. https://t.co/z0GN0Izw4F;NOT;NONE;hasoc_2020_de_2095
1124706631575535617;@AfD_Hamburg Boah seid ihr dumm! Scheiß Afd scheiß nazis! Verpisst euch einfach!;HOF;HATE;hasoc_2020_de_1361
1129796121667153920;Ich fühl mich so..keine Ahnung.. einfach nur scheiße. lol. x__x tabatabayi;NOT;NONE;hasoc_2020_de_2488
1129714538276904960;"RT @CapYossarian: @WELTnews Der deutsche Verfassungschutz ist ein Inlandsgeheimdienst. Was soll das?

Reicht es nicht dass er schon als Waf…";NOT;NONE;hasoc_2020_de_1747
1132679068137209856;"RT @Florian161_Punk: LifeHack gegen Nazis:

#ReconquistaInternet https://t.co/phZPTcLUp9";NOT;NONE;hasoc_2020_de_2627
1131569125275373569;@Fern_Schreiber Dumm und Glücklich.;NOT;NONE;hasoc_2020_de_660
1130735729640910849;@GebtName Dumm wenn du jetzt alles hinschmeißt und aufgibst;NOT;NONE;hasoc_2020_de_1492
1130076674484252672;"RT @ChrisVelten1: @Lebensformation Was soll das bitte für eine uns ""bereichernde Kultur"" sein, in der es zum Imponieren bei Frauen reicht,…";HOF;HATE;hasoc_2020_de_857
1127285625231749120;RT @DieserButzi: scheiß egal wie lang ich leb denn ich hab den scheiß gelebt;HOF;PRFN;hasoc_2020_de_1143
1132711804696764418;@nERDANZIEHUNG @DF_Chris Parallel zu den Letztwählern gibt es halt auch Letztgewählte.;NOT;NONE;hasoc_2020_de_1544
1132647615064158209;@tommycassells War schon echt nice! :);NOT;NONE;hasoc_2020_de_997
1124808054032207873;"RT @krippmarie: Kanzlerin #Merkel sagt Niger Hilfe im Kampf gegen Instabilität zu

Sie verteilt nach dem Gießkannenprinzip deutsche Steuerg…";NOT;NONE;hasoc_2020_de_945
1127318076528234497;Hirn, lass locker, ich regel das schon ☝;NOT;NONE;hasoc_2020_de_3487
1124444630181916674;Möchte mich mit 90% meines abiklasse prügeln, weil es einfach dumme huuuuuunte waren/sind;HOF;PRFN;hasoc_2020_de_3077
1132336624187129858;Ich will zurück zu IHR;NOT;NONE;hasoc_2020_de_2952
1133847701882318848;RT @Pablaer: Merkels Vollstrecker - Die Antifa;NOT;NONE;hasoc_2020_de_1802
1126860477970157569;@juviatears Zahls mir einf zurück ✌🏼😔;NOT;NONE;hasoc_2020_de_129
1123688225208446976;RT @DFakeNews1: Würde Deutschland nicht von Idioten bewohnt, würde es nicht von Idioten regiert.;HOF;HATE;hasoc_2020_de_1671
1123507748497428481;@rauhnacht @Info_DIREKT @ArminWolf Jetzt stellst du dich noch dümmer als du eh schon bist.;HOF;OFFN;hasoc_2020_de_2910
1130883486586474497;6. ich habe eine ungesunde obsession mit miley cyrus und das halt schon seit der grundschule;NOT;NONE;hasoc_2020_de_2516
1132700471657844737;"Frau kam grade nach Hause 

,,Haste die Prognosen gesehen?Die scheiß Kinder u ihr Klima!“

Ich: das Zitat twitter i… https://t.co/ahb2QlGHhX";NOT;NONE;hasoc_2020_de_2239
1132290704942739456;@78warschoen @kess_18_ @fckoeln Wenn Horn mal ausfällt und Kess uns den Arsch rettet, dann will ich dich sehen;NOT;NONE;hasoc_2020_de_1511
1132523451086823425;@MissSchmaguelze @who_is_Annett Gute Idee. Diese Idioten glauben ja auch jeden scheiß 😀;NOT;NONE;hasoc_2020_de_201
1132937621838159874;RT @abballern: wie kann man arsch hauen nicht mögen;HOF;PRFN;hasoc_2020_de_1090
